Noise,N,Kernel,State,Regular,Optimization,N_per_Time,RMSE,MAE,R2,NLPD,MSLL,CRPS,sMSE,Coverage,NLML
0.05,5,Matern 3/2,Y,Yes,Default,1,7.00309083743601e-06,4.47724402552406e-06,-0.647583717834142,-5.98879172397522,4.39224091357576,0.000233714659096577,1.64428855039847,1,-29.9438299969742
0.05,5,Matern 3/2,Z,Yes,Default,1,0.0151646486602674,0.00971275107628505,0.956574883245027,-2.66721183217277,-1.6713336488008,0.00796845339394696,0.0433382665214626,0.846,0.422302827366197
0.05,5,Matern 5/2,X,Yes,Default,1,0.0131743666156579,0.00879679057728403,0.967220889565197,-2.65896012190267,-1.66275606040045,0.00671006836939965,0.0327135522139338,0.734,49.6504460114481
0.05,5,Matern 5/2,Y,Yes,Default,1,7.00309078359956e-06,4.47724413485358e-06,-0.647583692502454,-5.98879172394747,4.39224091360351,0.000233714659102849,1.64428852511745,1,-29.9438299882102
0.05,5,Matern 5/2,Z,Yes,Default,1,0.0142006930386173,0.00947767834953345,0.961920137749374,-2.2598701206805,-1.26399193730853,0.00773348002074513,0.0380037025261247,0.72,0.332821238428017
0.05,5,RatQuad,X,Yes,Default,1,0.0131241817025255,0.00827167254466439,0.967470143846476,-2.85041294217753,-1.85420888067531,0.00732210228516944,0.032464796441217,1,57.5824130359491
0.05,5,RatQuad,Y,Yes,Default,1,7.00309058951565e-06,4.47724414488262e-06,-0.647583601180068,-5.98879172403909,4.39224091351188,0.000233714659080671,1.64428843397771,1,-29.9438299587815
0.05,5,RatQuad,Z,Yes,Default,1,0.0134787992404091,0.00931662820162999,0.965693319449802,-2.91368840923095,-1.91781022585899,0.00733106078418093,0.0342380671890974,0.904,0.685094560038248
0.05,10,SqExp,X,Yes,Default,1,0.00346597747445507,0.00263786601351401,0.997731236923115,-4.21871321633062,-3.0781713491551,0.00193497203765519,0.00226422555073091,0.954,40.4318542415411
0.05,10,SqExp,Y,Yes,Default,1,5.94123083804687e-06,3.68370687503219e-06,-0.185825609614746,-5.98879859647949,4.60846193373583,0.000233709175790334,1.18345395839552,1,-59.8874575628891
